Username,mal_id,score 
"['SandyAxe78', 128, 0]"
"['SandyAxe78', 481, 0]"
"['SandyAxe78', 3438, 0]"
"['SandyAxe78', 7448, 0]"
"['SandyAxe78', 23, 0]"
"['SandyAxe78', 657, 0]"
"['SandyAxe78', 1736, 0]"
"['SandyAxe78', 22, 0]"
"['SandyAxe78', 3575, 0]"
"['SandyAxe78', 1045, 0]"
"['SandyAxe78', 131334, 0]"
"['SandyAxe78', 339, 0]"
"['SandyAxe78', 724, 0]"
"['SandyAxe78', 115730, 0]"
"['SandyAxe78', 101558, 0]"
"['SandyAxe78', 3868, 0]"
"['SandyAxe78', 3486, 0]"
"['SandyAxe78', 115746, 0]"
"['SandyAxe78', 87397, 0]"
"['SandyAxe78', 72467, 0]"
"['SandyAxe78', 126699, 0]"
"['SandyAxe78', 110485, 0]"
"['SandyAxe78', 91731, 0]"
"['SandyAxe78', 3731, 0]"
"['SandyAxe78', 8848, 0]"
"['SandyAxe78', 124845, 0]"
"['SandyAxe78', 1709, 0]"
"['SandyAxe78', 442, 0]"
"['SandyAxe78', 111745, 0]"
"['SandyAxe78', 37563, 0]"
"['SandyAxe78', 132532, 0]"
"['SandyAxe78', 141120, 0]"
"['SandyAxe78', 8586, 0]"
"['SandyAxe78', 87844, 0]"
"['SandyAxe78', 125036, 0]"
"['SandyAxe78', 133, 0]"
"['SandyAxe78', 9, 0]"
"['SandyAxe78', 18570, 0]"
"['SandyAxe78', 20096, 0]"
"['SandyAxe78', 436, 0]"
"['SandyAxe78', 656, 0]"
"['SandyAxe78', 1076, 0]"
"['SandyAxe78', 1442, 0]"
"['SandyAxe78', 104, 0]"
"['SandyAxe78', 54, 0]"
"['SandyAxe78', 122392, 0]"
"['Repent-Fuckboy', 49865, 10]"
"['Repent-Fuckboy', 103701, 10]"
"['Repent-Fuckboy', 66057, 0]"
"['Repent-Fuckboy', 19094, 0]"
"['Repent-Fuckboy', 2222, 10]"
"['Repent-Fuckboy', 6138, 0]"
"['Repent-Fuckboy', 54927, 10]"
"['Repent-Fuckboy', 79061, 7]"
"['Repent-Fuckboy', 710, 0]"
"['Repent-Fuckboy', 44489, 10]"
"['Repent-Fuckboy', 44753, 0]"
"['Repent-Fuckboy', 44755, 0]"
"['Repent-Fuckboy', 44759, 0]"
"['Repent-Fuckboy', 44751, 0]"
"['Repent-Fuckboy', 17904, 0]"
"['Repent-Fuckboy', 30, 0]"
"['Repent-Fuckboy', 4628, 0]"
"['Repent-Fuckboy', 28533, 0]"
"['Repent-Fuckboy', 93122, 10]"
"['Repent-Fuckboy', 10260, 0]"
"['Repent-Fuckboy', 7081, 0]"
"['Repent-Fuckboy', 17062, 10]"
"['Repent-Fuckboy', 119021, 0]"
"['Repent-Fuckboy', 97297, 3]"
"['Repent-Fuckboy', 17639, 0]"
"['Repent-Fuckboy', 583, 6]"
"['Repent-Fuckboy', 314, 10]"
"['Repent-Fuckboy', 39753, 10]"
"['Repent-Fuckboy', 17334, 10]"
"['Repent-Fuckboy', 909, 0]"
"['Repent-Fuckboy', 44765, 0]"
"['Repent-Fuckboy', 17192, 0]"
"['Repent-Fuckboy', 401, 6]"
"['Repent-Fuckboy', 4512, 10]"
"['Repent-Fuckboy', 584, 0]"
"['Repent-Fuckboy', 97244, 10]"
"['Repent-Fuckboy', 43999, 0]"
"['Repent-Fuckboy', 34187, 0]"
"['Repent-Fuckboy', 912, 0]"
"['Repent-Fuckboy', 436, 9]"
"['Repent-Fuckboy', 4, 8]"
"['Repent-Fuckboy', 41709, 10]"
"['Repent-Fuckboy', 85, 0]"
"['Repent-Fuckboy', 13, 0]"
"['Repent-Fuckboy', 928, 0]"
"['Repent-Fuckboy', 182, 0]"
"['Repent-Fuckboy', 103942, 0]"
"['Repent-Fuckboy', 756, 0]"
"['Repent-Fuckboy', 10010, 0]"
"['Repent-Fuckboy', 1802, 0]"
"['Repent-Fuckboy', 44757, 0]"
"['Repent-Fuckboy', 44763, 0]"
"['Repent-Fuckboy', 44743, 0]"
"['Repent-Fuckboy', 44761, 0]"
"['Repent-Fuckboy', 44745, 0]"
"['Repent-Fuckboy', 44749, 0]"
"['Repent-Fuckboy', 44767, 0]"
"['Repent-Fuckboy', 44769, 0]"
"['Repent-Fuckboy', 3992, 0]"
"['Repent-Fuckboy', 58391, 0]"
"['Repent-Fuckboy', 13841, 0]"
"['Repent-Fuckboy', 25322, 0]"
"['Repent-Fuckboy', 80375, 0]"
"['Repent-Fuckboy', 445, 0]"
"['PixelB', 69505, 7]"
"['PixelB', 107931, 7]"
"['PixelB', 102690, 7]"
"['PixelB', 85781, 8]"
"['PixelB', 57187, 7]"
"['PixelB', 70345, 9]"
"['PixelB', 112318, 8]"
"['PixelB', 113138, 8]"
"['PixelB', 98639, 8]"
"['PixelB', 116790, 7]"
"['PixelB', 2629, 8]"
"['PixelB', 108032, 7]"
"['PixelB', 642, 6]"
"['PixelB', 28533, 8]"
"['PixelB', 98436, 8]"
"['PixelB', 23052, 8]"
"['PixelB', 20242, 6]"
"['PixelB', 48881, 7]"
"['PixelB', 598, 3]"
"['PixelB', 84341, 6]"
"['PixelB', 42209, 4]"
"['PixelB', 89824, 7]"
"['PixelB', 134781, 4]"
"['PixelB', 103882, 7]"
"['PixelB', 129409, 8]"
"['PixelB', 60801, 9]"
"['PixelB', 33031, 8]"
"['PixelB', 55377, 6]"
"['PixelB', 72025, 7]"
"['PixelB', 463, 5]"
"['PixelB', 13290, 5]"
"['PixelB', 28825, 9]"
"['PixelB', 121919, 7]"
"['PixelB', 3042, 9]"
"['PixelB', 38071, 7]"
"['PixelB', 11593, 8]"
"['PixelB', 112115, 6]"
"['PixelB', 14721, 6]"
"['PixelB', 77637, 5]"
"['PixelB', 104314, 6]"
"['PixelB', 111202, 5]"
"['PixelB', 97027, 4]"
"['PixelB', 37563, 6]"
"['PixelB', 89562, 4]"
"['Gosplan14', 1303, 9]"
"['Gosplan14', 85, 7]"
"['Gosplan14', 756, 0]"
"['Gosplan14', 107931, 8]"
"['Gosplan14', 128356, 8]"
"['Gosplan14', 70331, 9]"
"['Gosplan14', 792, 0]"
"['Gosplan14', 895, 7]"
"['Gosplan14', 25, 8]"
"['Gosplan14', 1551, 7]"
"['Gosplan14', 116808, 6]"
"['Gosplan14', 85968, 9]"
"['Gosplan14', 70345, 7]"
"['Gosplan14', 336, 8]"
"['Gosplan14', 36413, 9]"
"['Gosplan14', 110737, 8]"
"['Gosplan14', 872, 0]"
"['Gosplan14', 90125, 10]"
"['Gosplan14', 201, 10]"
"['Gosplan14', 29391, 8]"
"['Gosplan14', 1407, 8]"
"['Gosplan14', 688, 0]"
"['Gosplan14', 8776, 7]"
"['Gosplan14', 13, 8]"
"['Gosplan14', 23, 9]"
"['Gosplan14', 136996, 8]"
"['Gosplan14', 51, 0]"
"['Gosplan14', 8876, 9]"
"['Gosplan14', 119161, 9]"
"['Gosplan14', 87609, 7]"
"['Gosplan14', 96263, 8]"
"['Gosplan14', 28091, 7]"
"['Gosplan14', 28533, 8]"
"['Gosplan14', 141772, 8]"
"['Gosplan14', 3022, 7]"
"['Gosplan14', 143336, 7]"
"['Gosplan14', 789, 8]"
"['Gosplan14', 102015, 7]"
"['Gosplan14', 87725, 8]"
"['Gosplan14', 16943, 6]"
"['Gosplan14', 1517, 8]"
"['Gosplan14', 1630, 10]"
"['Gosplan14', 1706, 8]"
"['Gosplan14', 114871, 9]"
"['Gosplan14', 8773, 8]"
"['Gosplan14', 60783, 10]"
"['Gosplan14', 75703, 7]"
"['Gosplan14', 113360, 10]"
"['Gosplan14', 23390, 8]"
"['Gosplan14', 3042, 10]"
"['Gosplan14', 283, 7]"
"['Gosplan14', 8558, 7]"
"['Gosplan14', 112922, 7]"
"['Gosplan14', 104573, 4]"
"['Gosplan14', 99007, 6]"
"['Gosplan14', 463, 0]"
"['Gosplan14', 110288, 7]"
"['Gosplan14', 136775, 5]"
"['Gosplan14', 17552, 0]"
"['MonadProxi', 126146, 4]"
"['MonadProxi', 104039, 4]"
"['MonadProxi', 103939, 2]"
"['MonadProxi', 144034, 6]"
"['MonadProxi', 132975, 0]"
"['MonadProxi', 111477, 3]"
"['MonadProxi', 118873, 0]"
"['MonadProxi', 141583, 4]"
"['MonadProxi', 113010, 6]"
"['MonadProxi', 114745, 3]"
"['MonadProxi', 122936, 0]"
"['MonadProxi', 13245, 0]"
"['MonadProxi', 144308, 2]"
"['MonadProxi', 131403, 2]"
"['MonadProxi', 24, 9]"
"['MonadProxi', 94, 0]"
"['MonadProxi', 135496, 4]"
"['MonadProxi', 11729, 0]"
"['MonadProxi', 755, 0]"
"['MonadProxi', 142180, 1]"
"['MonadProxi', 103897, 4]"
"['MonadProxi', 56743, 0]"
"['MonadProxi', 731, 0]"
"['MonadProxi', 933, 2]"
"['MonadProxi', 135178, 0]"
"['MonadProxi', 144180, 3]"
"['MonadProxi', 123754, 1]"
"['MonadProxi', 130486, 1]"
"['MonadProxi', 140672, 1]"
"['MonadProxi', 111356, 0]"
"['MonadProxi', 119792, 1]"
"['MonadProxi', 138015, 1]"
"['MonadProxi', 22044, 5]"
"['MonadProxi', 120177, 3]"
"['MonadProxi', 109234, 0]"
"['MonadProxi', 102702, 0]"
"['MonadProxi', 90480, 0]"
"['MonadProxi', 113138, 5]"
"['MonadProxi', 90125, 3]"
"['MonadProxi', 108197, 1]"
"['MonadProxi', 127907, 3]"
"['MonadProxi', 116210, 0]"
"['MonadProxi', 110882, 0]"
"['MonadProxi', 73603, 1]"
"['MonadProxi', 124940, 1]"
"['MonadProxi', 118196, 3]"
"['MonadProxi', 214, 8]"
"['MonadProxi', 121213, 5]"
"['MonadProxi', 142433, 0]"
"['MonadProxi', 120492, 0]"
"['MonadProxi', 80119, 4]"
"['MonadProxi', 106809, 5]"
"['MonadProxi', 80385, 0]"
"['MonadProxi', 104710, 4]"
"['MonadProxi', 128093, 3]"
"['MonadProxi', 144829, 0]"
"['MonadProxi', 107562, 0]"
"['MonadProxi', 136684, 2]"
"['MonadProxi', 1649, 4]"
"['MonadProxi', 57295, 0]"
"['MonadProxi', 61189, 6]"
"['MonadProxi', 50817, 0]"
"['MonadProxi', 116880, 2]"
"['MonadProxi', 133696, 3]"
"['MonadProxi', 116790, 4]"
"['MonadProxi', 140102, 1]"
"['MonadProxi', 118494, 0]"
"['MonadProxi', 65705, 0]"
"['MonadProxi', 1859, 0]"
"['MonadProxi', 138516, 3]"
"['MonadProxi', 3082, 2]"
"['MonadProxi', 31499, 4]"
"['MonadProxi', 132214, 2]"
"['MonadProxi', 13, 6]"
"['MonadProxi', 130934, 4]"
"['MonadProxi', 121544, 2]"
"['MonadProxi', 43661, 4]"
"['MonadProxi', 140199, 2]"
"['MonadProxi', 92476, 0]"
"['MonadProxi', 74697, 9]"
"['MonadProxi', 123978, 0]"
"['MonadProxi', 101396, 3]"
"['MonadProxi', 109265, 1]"
"['MonadProxi', 115730, 8]"
"['MonadProxi', 130331, 3]"
"['MonadProxi', 143609, 0]"
"['MonadProxi', 140868, 0]"
"['MonadProxi', 110485, 4]"
"['MonadProxi', 118269, 2]"
"['MonadProxi', 119216, 0]"
"['MonadProxi', 103710, 0]"
"['MonadProxi', 105390, 4]"
"['MonadProxi', 126287, 5]"
"['MonadProxi', 119161, 6]"
"['MonadProxi', 126099, 0]"
"['MonadProxi', 740, 0]"
"['MonadProxi', 124732, 0]"
"['MonadProxi', 120643, 5]"
"['MonadProxi', 132532, 0]"
"['MonadProxi', 111996, 0]"
"['MonadProxi', 21376, 0]"
"['MonadProxi', 123475, 1]"
"['MonadProxi', 671, 0]"
"['MonadProxi', 112589, 0]"
"['MonadProxi', 9, 6]"
"['MonadProxi', 74339, 0]"
"['MonadProxi', 14483, 7]"
"['MonadProxi', 133641, 3]"
"['MonadProxi', 139164, 1]"
"['MonadProxi', 48151, 6]"
"['MonadProxi', 125255, 1]"
"['MonadProxi', 121480, 2]"
"['MonadProxi', 141772, 3]"
"['MonadProxi', 114551, 0]"
"['MonadProxi', 100323, 4]"
"['MonadProxi', 43783, 1]"
"['MonadProxi', 2935, 2]"
"['MonadProxi', 24959, 1]"
"['MonadProxi', 3, 5]"
"['MonadProxi', 743, 3]"
"['MonadProxi', 104894, 0]"
"['MonadProxi', 103851, 2]"
"['MonadProxi', 1075, 7]"
"['MonadProxi', 121026, 0]"
"['MonadProxi', 53539, 4]"
"['MonadProxi', 112115, 6]"
"['MonadProxi', 123188, 0]"
"['MonadProxi', 49865, 4]"
"['MonadProxi', 25132, 2]"
"['MonadProxi', 664, 4]"
"['MonadProxi', 24705, 5]"
"['MonadProxi', 62887, 3]"
"['MonadProxi', 143336, 0]"
"['MonadProxi', 88, 0]"
"['MonadProxi', 295, 1]"
"['MonadProxi', 104318, 0]"
"['MonadProxi', 30079, 4]"
"['MonadProxi', 24098, 1]"
"['MonadProxi', 39883, 4]"
"['MonadProxi', 68419, 1]"
"['MonadProxi', 124, 0]"
"['MonadProxi', 81, 8]"
"['MonadProxi', 131084, 0]"
"['MonadProxi', 102752, 0]"
"['MonadProxi', 56945, 2]"
"['MonadProxi', 9711, 7]"
"['MonadProxi', 17051, 7]"
"['MonadProxi', 111213, 3]"
"['MonadProxi', 103701, 7]"
"['MonadProxi', 10010, 4]"
"['MonadProxi', 2, 8]"
"['MonadProxi', 92299, 0]"
"['MonadProxi', 11054, 4]"
"['MonadProxi', 1409, 3]"
"['MonadProxi', 40, 5]"
"['MonadProxi', 1600, 6]"
"['MonadProxi', 103786, 1]"
"['MonadProxi', 149, 8]"
"['MonadProxi', 952, 3]"
"['MonadProxi', 12, 5]"
"['MonadProxi', 11330, 0]"
"['MonadProxi', 139152, 4]"
"['MonadProxi', 1479, 1]"
"['MonadProxi', 107356, 0]"
"['MonadProxi', 111571, 1]"
"['MonadProxi', 39325, 3]"
"['MonadProxi', 36267, 2]"
"['MonadProxi', 670, 5]"
"['MonadProxi', 94919, 4]"
"['MonadProxi', 132368, 1]"
"['MonadProxi', 20593, 3]"
"['MonadProxi', 130977, 1]"
"['MonadProxi', 123006, 4]"
"['MonadProxi', 113163, 3]"
"['MonadProxi', 114700, 1]"
"['MonadProxi', 116778, 3]"
"['MonadProxi', 583, 6]"
"['MonadProxi', 8341, 3]"
"['MonadProxi', 12123, 3]"
"['MonadProxi', 881, 0]"
"['MonadProxi', 12471, 4]"
"['MonadProxi', 111512, 1]"
"['MonadProxi', 70801, 5]"
"['MonadProxi', 3986, 3]"
"['MonadProxi', 21, 5]"
"['MonadProxi', 123699, 1]"
"['MonadProxi', 1474, 3]"
"['MonadProxi', 70941, 9]"
"['MonadProxi', 1032, 2]"
"['MonadProxi', 5293, 1]"
"['MonadProxi', 91037, 2]"
"['MonadProxi', 43, 6]"
"['MonadProxi', 598, 1]"
"['MonadProxi', 55323, 1]"
"['MonadProxi', 3649, 7]"
"['MonadProxi', 121888, 1]"
"['MonadProxi', 25, 5]"
"['MonadProxi', 564, 10]"
"['MonadProxi', 93677, 1]"
"['MonadProxi', 110727, 1]"
"['MonadProxi', 61027, 0]"
"['MonadProxi', 44, 5]"
"['MonadProxi', 85968, 6]"
"['MonadProxi', 1470, 0]"
"['MonadProxi', 336, 7]"
"['MonadProxi', 768, 7]"
"['MonadProxi', 138768, 0]"
"['MonadProxi', 92160, 1]"
"['MonadProxi', 114638, 3]"
"['MonadProxi', 267, 3]"
"['MonadProxi', 65981, 0]"
"['MonadProxi', 104883, 1]"
"['MonadProxi', 1325, 4]"
"['MonadProxi', 79917, 0]"
"['MonadProxi', 28361, 1]"
"['MonadProxi', 20, 5]"
"['MonadProxi', 36413, 6]"
"['MonadProxi', 936, 5]"
"['MonadProxi', 129547, 1]"
"['MonadProxi', 42451, 5]"
"['MonadProxi', 10552, 8]"
"['MonadProxi', 970, 3]"
"['MonadProxi', 14440, 1]"
"['MonadProxi', 133306, 1]"
"['MonadProxi', 33031, 5]"
"['MonadProxi', 110632, 1]"
"['MonadProxi', 58563, 6]"
"['MonadProxi', 93699, 5]"
"['MonadProxi', 676, 5]"
"['MonadProxi', 64465, 3]"
"['MonadProxi', 136598, 1]"
"['MonadProxi', 104314, 1]"
"['MonadProxi', 112318, 7]"
"['MonadProxi', 1517, 1]"
"['MonadProxi', 1630, 3]"
"['MonadProxi', 872, 3]"
"['MonadProxi', 3006, 6]"
"['MonadProxi', 3008, 3]"
"['MonadProxi', 3009, 4]"
"['MonadProxi', 1706, 8]"
"['MonadProxi', 25515, 5]"
"['MonadProxi', 115710, 4]"
"['MonadProxi', 11926, 1]"
"['MonadProxi', 100448, 3]"
"['MonadProxi', 13001, 3]"
"['MonadProxi', 86204, 4]"
"['MonadProxi', 36677, 0]"
"['MonadProxi', 127652, 0]"
"['MonadProxi', 7519, 7]"
"['MonadProxi', 98578, 2]"
"['MonadProxi', 132589, 3]"
"['MonadProxi', 47, 7]"
"['MonadProxi', 12994, 4]"
"['MonadProxi', 96792, 1]"
"['MonadProxi', 131706, 1]"
"['MonadProxi', 401, 7]"
"['MonadProxi', 61959, 4]"
"['MonadProxi', 7375, 7]"
"['MonadProxi', 869, 4]"
"['MonadProxi', 60553, 7]"
"['MonadProxi', 119624, 1]"
"['MonadProxi', 1023, 5]"
"['MonadProxi', 138305, 1]"
"['MonadProxi', 138673, 4]"
"['MonadProxi', 105625, 0]"
"['MonadProxi', 14790, 4]"
"['MonadProxi', 674, 4]"
"['MonadProxi', 110160, 3]"
"['MonadProxi', 26474, 0]"
"['MonadProxi', 126479, 5]"
"['MonadProxi', 584, 2]"
"['MonadProxi', 1, 5]"
"['MonadProxi', 130639, 2]"
"['MonadProxi', 418, 9]"
"['MonadProxi', 123812, 2]"
"['MonadProxi', 28, 7]"
"['MonadProxi', 11, 0]"
"['MonadProxi', 6444, 0]"
"['MonadProxi', 113869, 0]"
"['MonadProxi', 698, 8]"
"['MonadProxi', 138268, 1]"
"['MonadProxi', 119282, 6]"
"['MonadProxi', 108495, 4]"
"['MonadProxi', 13290, 1]"
"['MonadProxi', 90423, 4]"
"['MonadProxi', 24308, 5]"
"['MonadProxi', 465, 1]"
"['MonadProxi', 90993, 3]"
"['MonadProxi', 8967, 4]"
"['MonadProxi', 11327, 8]"
"['MonadProxi', 139972, 0]"
"['MonadProxi', 117623, 3]"
"['MonadProxi', 30, 4]"
"['MonadProxi', 90896, 1]"
"['MonadProxi', 4632, 5]"
"['MonadProxi', 3031, 8]"
"['MonadProxi', 29, 6]"
"['MonadProxi', 5744, 4]"
"['MonadProxi', 481, 8]"
"['MonadProxi', 93180, 1]"
"['sharrez', 126146, 10]"
"['sharrez', 21525, 9]"
"['sharrez', 102256, 10]"
"['sharrez', 135545, 0]"
"['sharrez', 127545, 0]"
"['sharrez', 114745, 8]"
"['sharrez', 135496, 0]"
"['sharrez', 29211, 10]"
"['sharrez', 70345, 10]"
"['sharrez', 121433, 0]"
"['sharrez', 116766, 0]"
"['sharrez', 113138, 0]"
"['sharrez', 90125, 10]"
"['sharrez', 114872, 7]"
"['sharrez', 132463, 0]"
"['sharrez', 99007, 7]"
"['sharrez', 119082, 0]"
"['sharrez', 113938, 7]"
"['sharrez', 70259, 7]"
"['sharrez', 132214, 0]"
"['sharrez', 13, 10]"
"['sharrez', 44347, 9]"
"['sharrez', 121496, 9]"
"['sharrez', 112268, 8]"
"['sharrez', 120643, 7]"
"['sharrez', 112589, 7]"
"['sharrez', 89087, 7]"
"['sharrez', 103851, 8]"
"['sharrez', 25132, 6]"
"['sharrez', 14710, 4]"
"['sharrez', 39883, 9]"
"['sharrez', 9711, 8]"
"['sharrez', 1730, 4]"
"['sharrez', 72007, 4]"
"['sharrez', 19087, 3]"
"['sharrez', 26769, 8]"
"['sharrez', 103890, 7]"
"['sharrez', 28226, 5]"
"['sharrez', 116778, 9]"
"['sharrez', 96048, 5]"
"['sharrez', 107480, 3]"
"['sharrez', 1183, 9]"
"['sharrez', 1640, 5]"
"['sharrez', 55403, 6]"
"['sharrez', 102146, 4]"
"['sharrez', 26144, 7]"
"['sharrez', 3986, 7]"
"['sharrez', 21, 9]"
"['sharrez', 10884, 7]"
"['sharrez', 107021, 4]"
"['sharrez', 12586, 7]"
"['sharrez', 598, 7]"
"['sharrez', 14234, 4]"
"['sharrez', 95195, 5]"
"['sharrez', 336, 0]"
"['sharrez', 35243, 9]"
"['sharrez', 49809, 4]"
"['sharrez', 72949, 4]"
"['sharrez', 93640, 5]"
"['sharrez', 35719, 5]"
"['sharrez', 109350, 3]"
"['sharrez', 669, 5]"
"['sharrez', 17394, 4]"
"['sharrez', 42451, 7]"
"['sharrez', 26584, 5]"
"['sharrez', 114871, 6]"
"['sharrez', 2921, 6]"
"['sharrez', 47, 9]"
"['sharrez', 96792, 8]"
"['sharrez', 3378, 5]"
"['sharrez', 56805, 9]"
"['sharrez', 30315, 7]"
"['sharrez', 16794, 4]"
"['sharrez', 763, 4]"
"['sharrez', 27989, 3]"
"['sharrez', 83187, 5]"
"['sharrez', 46716, 6]"
"['sharrez', 49079, 5]"
"['sharrez', 101711, 5]"
"['sharrez', 11, 8]"
"['sharrez', 39291, 5]"
"['sharrez', 31499, 6]"
"['sharrez', 83579, 5]"
"['sharrez', 24698, 7]"
"['sharrez', 21419, 6]"
"['sharrez', 49967, 3]"
"['sharrez', 24836, 6]"
"['sharrez', 67121, 6]"
"['sharrez', 3438, 6]"
"['sharrez', 70061, 6]"
"['sharrez', 14, 6]"
"['sharrez', 78523, 8]"
"['sharrez', 49537, 6]"
"['sharrez', 114627, 5]"
"['sharrez', 37755, 8]"
"['sharrez', 23390, 10]"
"['sharrez', 41489, 5]"
"['sharrez', 45757, 6]"
"['sharrez', 51, 9]"
"['sharrez', 98971, 6]"
"['sharrez', 430, 5]"
"['sharrez', 26736, 5]"
"['sharrez', 671, 5]"
"['sharrez', 22519, 6]"
"['sharrez', 33327, 7]"
"['sharrez', 13702, 5]"
"['sharrez', 89562, 4]"
"['sharrez', 58027, 7]"
"['sharrez', 63775, 5]"
"['sharrez', 22638, 5]"
"['sharrez', 100128, 8]"
"['sharrez', 35003, 7]"
"['sharrez', 18939, 8]"
"['sharrez', 96582, 4]"
"['sharrez', 132247, 0]"
"['sharrez', 13492, 7]"
"['sharrez', 101089, 0]"
"['sharrez', 8300, 0]"
"['sharrez', 103701, 0]"
"['sharrez', 2, 0]"
"['sharrez', 86337, 8]"
"['sharrez', 12, 8]"
"['sharrez', 107931, 0]"
"['sharrez', 75989, 6]"
"['sharrez', 14721, 6]"
"['sharrez', 113717, 0]"
"['sharrez', 92559, 7]"
"['sharrez', 111767, 0]"
"['sharrez', 103897, 7]"
"['sharrez', 100539, 5]"
"['sharrez', 91037, 6]"
"['sharrez', 118803, 0]"
"['sharrez', 116808, 0]"
"['sharrez', 60801, 0]"
"['sharrez', 36723, 6]"
"['sharrez', 1517, 0]"
"['sharrez', 98578, 0]"
"['sharrez', 101093, 0]"
"['sharrez', 91941, 0]"
"['sharrez', 14790, 7]"
"['sharrez', 24825, 0]"
"['sharrez', 15, 0]"
"['sharrez', 13949, 0]"
"['sharrez', 44485, 6]"
"['sharrez', 4632, 9]"
"['sharrez', 81681, 6]"
"['sharrez', 928, 0]"
"['sharrez', 105454, 0]"
"['sharrez', 14110, 6]"
"['sharrez', 60511, 7]"
"['sharrez', 119161, 0]"
"['sharrez', 67615, 0]"
"['sharrez', 112261, 0]"
"['sharrez', 96371, 0]"
"['sharrez', 63849, 0]"
"['sharrez', 10010, 4]"
"['sharrez', 111512, 0]"
"['sharrez', 78943, 0]"
"['sharrez', 32779, 0]"
"['sharrez', 70941, 2]"
"['sharrez', 114701, 0]"
"['sharrez', 112661, 0]"
"['sharrez', 26945, 0]"
"['sharrez', 98396, 0]"
"['sharrez', 45, 0]"
"['sharrez', 94896, 0]"
"['sharrez', 30123, 3]"
"['sharrez', 67645, 0]"
"['sharrez', 113226, 0]"
"['sharrez', 105029, 0]"
"['sharrez', 111996, 5]"
"['sharrez', 81117, 0]"
"['sharrez', 13463, 0]"
"['sharrez', 100165, 0]"
"['sharrez', 14841, 0]"
"['sharrez', 114548, 0]"
"['sharrez', 67019, 0]"
"['sharrez', 44489, 0]"
"['sharrez', 104314, 0]"
"['sharrez', 698, 0]"
"['sharrez', 3031, 0]"
"['sharrez', 988, 0]"
"['sharrez', 908, 0]"
"['GreiLugaj', 127907, 9]"
"['GreiLugaj', 44347, 10]"
"['GreiLugaj', 657, 0]"
"['GreiLugaj', 123956, 0]"
"['GreiLugaj', 642, 10]"
"['GreiLugaj', 141214, 8]"
"['GreiLugaj', 3, 9]"
"['GreiLugaj', 743, 9]"
"['GreiLugaj', 111213, 9]"
"['GreiLugaj', 2, 10]"
"['GreiLugaj', 12, 8]"
"['GreiLugaj', 139152, 8]"
"['GreiLugaj', 114700, 5]"
"['GreiLugaj', 129370, 6]"
"['GreiLugaj', 116778, 10]"
"['GreiLugaj', 123699, 8]"
"['GreiLugaj', 136564, 7]"
"['GreiLugaj', 564, 5]"
"['GreiLugaj', 36099, 9]"
"['GreiLugaj', 65981, 6]"
"['GreiLugaj', 124483, 8]"
"['GreiLugaj', 115710, 7]"
"['GreiLugaj', 100448, 9]"
"['GreiLugaj', 50217, 8]"
"['GreiLugaj', 98578, 8]"
"['GreiLugaj', 72025, 9]"
"['GreiLugaj', 96792, 8]"
"['GreiLugaj', 131706, 6]"
"['GreiLugaj', 130388, 7]"
"['GreiLugaj', 138673, 7]"
"['GreiLugaj', 26479, 7]"
"['GreiLugaj', 112466, 9]"
"['GreiLugaj', 145863, 10]"
"['GreiLugaj', 23390, 7]"
"['GreiLugaj', 51, 10]"
"['GreiLugaj', 114945, 8]"
"['GreiLugaj', 149, 6]"
"['GreiLugaj', 119321, 10]"
"['GreiLugaj', 1149, 8]"
"['GreiLugaj', 113138, 8]"
"['GreiLugaj', 122863, 7]"
"['GreiLugaj', 121496, 7]"
"['GreiLugaj', 110031, 7]"
"['GreiLugaj', 120974, 5]"
"['GreiLugaj', 75989, 5]"
"['GreiLugaj', 95210, 3]"
"['GreiLugaj', 130977, 2]"
"['GreiLugaj', 89734, 4]"
"['GreiLugaj', 91037, 5]"
"['GreiLugaj', 93519, 4]"
"['GreiLugaj', 129547, 4]"
"['GreiLugaj', 104314, 4]"
"['GreiLugaj', 105084, 5]"
"['GreiLugaj', 132214, 4]"
"['GreiLugaj', 110922, 4]"
"['GreiLugaj', 111996, 4]"
"['GreiLugaj', 104565, 5]"
"['GreiLugaj', 122663, 5]"
"['PirateHasan', 142, 0]"
"['PirateHasan', 86337, 8]"
"['PirateHasan', 12, 9]"
"['PirateHasan', 75989, 7]"
"['PirateHasan', 20593, 7]"
"['PirateHasan', 104271, 8]"
"['PirateHasan', 78943, 7]"
"['PirateHasan', 7, 9]"
"['PirateHasan', 41313, 7]"
"['PirateHasan', 14440, 9]"
"['PirateHasan', 104314, 8]"
"['PirateHasan', 108197, 9]"
"['PirateHasan', 127907, 7]"
"['PirateHasan', 69575, 8]"
"['PirateHasan', 16765, 10]"
"['PirateHasan', 132169, 9]"
"['PirateHasan', 13, 10]"
"['PirateHasan', 447, 6]"
"['PirateHasan', 105029, 0]"
"['PirateHasan', 98752, 8]"
"['PirateHasan', 1629, 7]"
"['PirateHasan', 141120, 0]"
"['PirateHasan', 1442, 7]"
"['PirateHasan', 100128, 8]"
"['PirateHasan', 133964, 7]"
"['PirateHasan', 58151, 5]"
"['PirateHasan', 91326, 9]"
"['PirateHasan', 3033, 7]"
"['PirateHasan', 12629, 8]"
"['PirateHasan', 24705, 8]"
"['PirateHasan', 10010, 8]"
"['PirateHasan', 39325, 9]"
"['PirateHasan', 3986, 7]"
"['PirateHasan', 21, 10]"
"['PirateHasan', 70391, 6]"
"['PirateHasan', 564, 9]"
